route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
B17,EN_P6-Weekday,EN_P6-Weekday-094700_B17_769,CROWN HEIGHTS EASTERN PKY,0,38429561,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-102200_B17_764,CANARSIE E 80 ST,1,38429534,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-054500_B17_761,CANARSIE SEAVIEW AV,1,38429523,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-063900_B17_756,CROWN HEIGHTS EASTERN PKY,0,38429548,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-065100_B17_762,CROWN HEIGHTS EASTERN PKY,0,38429557,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-069500_B17_762,CANARSIE SEAVIEW AV,1,38429557,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-073500_B17_762,CROWN HEIGHTS EASTERN PKY,0,38429557,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-100700_B17_765,CROWN HEIGHTS EASTERN PKY,0,38429563,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-106800_B17_760,CANARSIE E 80 ST,1,38429532,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-111000_B17_762,CROWN HEIGHTS EASTERN PKY,0,38429522,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-101700_B17_770,CROWN HEIGHTS EASTERN PKY,0,38429545,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-111000_B17_768,CANARSIE E 80 ST,1,38429530,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-065000_B17_761,CANARSIE SEAVIEW AV,1,38429523,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-069900_B17_754,CROWN HEIGHTS EASTERN PKY,0,38429549,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-077100_B17_763,CROWN HEIGHTS EASTERN PKY,0,38429552,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-066500_B17_758,CANARSIE SEAVIEW AV,1,38429540,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-071100_B17_755,CROWN HEIGHTS EASTERN PKY,0,38429551,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-080000_B17_755,CROWN HEIGHTS EASTERN PKY,0,38429551,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-074400_B17_754,CANARSIE SEAVIEW AV,1,38429549,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-084000_B17_756,CROWN HEIGHTS EASTERN PKY,0,38429542,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-092700_B17_757,CROWN HEIGHTS EASTERN PKY,0,38429547,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-138100_B17_770,CROWN HEIGHTS EASTERN PKY,0,38429531,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-076800_B17_752,CANARSIE SEAVIEW AV,1,38429546,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-088400_B17_769,CANARSIE SEAVIEW AV,1,38429561,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-088700_B17_765,CROWN HEIGHTS EASTERN PKY,0,38429563,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-081500_B17_757,CROWN HEIGHTS EASTERN PKY,0,38429547,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-089900_B17_756,CANARSIE E 80 ST,1,38429542,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-098700_B17_758,CROWN HEIGHTS EASTERN PKY,0,38429543,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-095100_B17_770,CANARSIE E 80 ST,1,38429545,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-095700_B17_761,CROWN HEIGHTS EASTERN PKY,0,38429554,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-104600_B17_773,CANARSIE SEAVIEW AV,1,38429550,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-106700_B17_761,CROWN HEIGHTS EASTERN PKY,0,38429554,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-085900_B17_768,CROWN HEIGHTS EASTERN PKY,0,38429564,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-096100_B17_766,CANARSIE SEAVIEW AV,1,38429550,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-086800_B17_758,CROWN HEIGHTS EASTERN PKY,0,38429543,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-098800_B17_772,CANARSIE E 80 ST,1,38429555,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-091400_B17_768,CANARSIE SEAVIEW AV,1,38429564,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-091700_B17_767,CROWN HEIGHTS EASTERN PKY,0,38429553,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-101400_B17_761,CANARSIE SEAVIEW AV,1,38429554,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-127100_B17_768,CROWN HEIGHTS EASTERN PKY,0,38429530,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-111800_B17_761,CANARSIE SEAVIEW AV,1,38429554,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-115900_B17_772,CROWN HEIGHTS EASTERN PKY,0,38429555,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-107700_B17_764,CROWN HEIGHTS EASTERN PKY,0,38429534,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-118900_B17_764,CROWN HEIGHTS EASTERN PKY,0,38429534,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-103800_B17_762,CANARSIE E 80 ST,1,38429522,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-097900_B17_771,CANARSIE SEAVIEW AV,1,38429528,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-097700_B17_768,CROWN HEIGHTS EASTERN PKY,0,38429564,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-105400_B17_767,CANARSIE E 80 ST,1,38429553,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-112700_B17_773,CANARSIE E 80 ST,1,38429550,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-103700_B17_771,CROWN HEIGHTS EASTERN PKY,0,38429528,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-107500_B17_759,CANARSIE SEAVIEW AV,1,38429544,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-104700_B17_772,CROWN HEIGHTS EASTERN PKY,0,38429555,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-110300_B17_772,CANARSIE SEAVIEW AV,1,38429555,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-112900_B17_759,CROWN HEIGHTS EASTERN PKY,0,38429544,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-117200_B17_766,CANARSIE SEAVIEW AV,1,38429528,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-129200_B17_769,CANARSIE SEAVIEW AV,1,38429562,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-133600_B17_769,CROWN HEIGHTS EASTERN PKY,0,38429562,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-109700_B17_763,CROWN HEIGHTS EASTERN PKY,0,38429564,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-116300_B17_762,CANARSIE E 80 ST,1,38429522,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-120200_B17_763,CROWN HEIGHTS EASTERN PKY,0,38429564,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-114000_B17_770,CROWN HEIGHTS EASTERN PKY,0,38429545,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-117200_B17_768,CROWN HEIGHTS EASTERN PKY,0,38429530,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-127600_B17_770,CROWN HEIGHTS EASTERN PKY,0,38429531,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-131200_B17_767,CANARSIE SEAVIEW AV,1,38429567,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-121900_B17_766,CROWN HEIGHTS EASTERN PKY,0,38429528,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-125200_B17_763,CANARSIE SEAVIEW AV,1,38429564,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-135100_B17_767,CROWN HEIGHTS EASTERN PKY,0,38429567,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-126200_B17_773,CANARSIE E 80 ST,1,38429533,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-131400_B17_773,CROWN HEIGHTS EASTERN PKY,0,38429533,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-134900_B17_766,CANARSIE E 80 ST,1,38429528,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-136500_B17_768,CROWN HEIGHTS EASTERN PKY,0,38429530,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-145900_B17_773,CANARSIE SEAVIEW AV,1,38429533,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-122900_B17_771,CROWN HEIGHTS EASTERN PKY,0,38429559,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-128200_B17_771,CANARSIE E 80 ST,1,38429559,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-133400_B17_770,CANARSIE SEAVIEW AV,1,38429531,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-132200_B17_768,CANARSIE E 80 ST,1,38429530,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-148100_B17_771,CANARSIE SEAVIEW AV,1,38429568,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-141600_B17_773,CROWN HEIGHTS EASTERN PKY,0,38429533,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-147000_B17_772,CROWN HEIGHTS EASTERN PKY,0,38429566,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-150000_B17_773,CROWN HEIGHTS EASTERN PKY,0,38429533,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-153000_B17_773,CANARSIE SEAVIEW AV,1,38429533,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-139500_B17_772,CROWN HEIGHTS EASTERN PKY,0,38429566,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-060500_B17_762,CANARSIE SEAVIEW AV,1,38429557,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-070800_B17_753,CANARSIE SEAVIEW AV,1,38429541,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-083900_B17_766,CANARSIE E 80 ST,1,38429550,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-078000_B17_760,CANARSIE SEAVIEW AV,1,38429560,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-124200_B17_764,CANARSIE E 80 ST,1,38429534,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-085400_B17_767,CANARSIE SEAVIEW AV,1,38429553,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-045300_B17_760,CROWN HEIGHTS EASTERN PKY,0,38429538,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-043300_B17_758,CROWN HEIGHTS EASTERN PKY,0,38429529,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-123200_B17_768,CANARSIE SEAVIEW AV,1,38429530,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-121200_B17_772,CANARSIE SEAVIEW AV,1,38429555,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-089600_B17_766,CROWN HEIGHTS EASTERN PKY,0,38429550,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-113600_B17_764,CANARSIE SEAVIEW AV,1,38429534,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-106100_B17_765,CANARSIE SEAVIEW AV,1,38429563,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-103000_B17_763,CANARSIE SEAVIEW AV,1,38429564,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-109600_B17_766,CANARSIE E 80 ST,1,38429528,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-118200_B17_771,CANARSIE E 80 ST,1,38429559,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-119200_B17_765,CANARSIE SEAVIEW AV,1,38429565,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-130200_B17_765,CANARSIE E 80 ST,1,38429565,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-127200_B17_766,CANARSIE SEAVIEW AV,1,38429528,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-125200_B17_767,CROWN HEIGHTS EASTERN PKY,0,38429567,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-124700_B17_765,CROWN HEIGHTS EASTERN PKY,0,38429565,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-120200_B17_767,CANARSIE E 80 ST,1,38429567,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-100600_B17_769,CANARSIE E 80 ST,1,38429561,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-097000_B17_767,CANARSIE E 80 ST,1,38429553,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-099700_B17_759,CANARSIE SEAVIEW AV,1,38429544,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-139900_B17_771,CANARSIE SEAVIEW AV,1,38429568,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-094100_B17_765,CANARSIE SEAVIEW AV,1,38429563,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-092900_B17_758,CANARSIE E 80 ST,1,38429543,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-144000_B17_771,CROWN HEIGHTS EASTERN PKY,0,38429568,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-082400_B17_765,CANARSIE SEAVIEW AV,1,38429563,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-122200_B17_769,CANARSIE E 80 ST,1,38429562,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-047000_B17_754,CANARSIE E 80 ST,1,38429536,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-141900_B17_770,CANARSIE SEAVIEW AV,1,38429531,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-058200_B17_755,CROWN HEIGHTS EASTERN PKY,0,38429537,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-083000_B17_760,CROWN HEIGHTS EASTERN PKY,0,38429560,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-143900_B17_772,CANARSIE SEAVIEW AV,1,38429566,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-034500_B17_752,CANARSIE E 80 ST,1,38429524,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-115400_B17_760,CANARSIE SEAVIEW AV,1,38429532,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-114500_B17_763,CANARSIE E 80 ST,1,38429564,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-108200_B17_770,CANARSIE E 80 ST,1,38429545,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-108900_B17_769,CANARSIE SEAVIEW AV,1,38429561,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-049400_B17_752,CROWN HEIGHTS EASTERN PKY,0,38429524,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-048000_B17_761,CROWN HEIGHTS EASTERN PKY,0,38429523,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-052000_B17_754,CROWN HEIGHTS EASTERN PKY,0,38429536,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-056000_B17_757,CANARSIE SEAVIEW AV,1,38429526,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-057500_B17_754,CANARSIE SEAVIEW AV,1,38429536,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-059000_B17_756,CANARSIE SEAVIEW AV,1,38429548,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-063500_B17_763,CANARSIE SEAVIEW AV,1,38429552,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-068000_B17_752,CANARSIE SEAVIEW AV,1,38429546,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-072000_B17_764,CANARSIE SEAVIEW AV,1,38429558,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-073200_B17_763,CANARSIE SEAVIEW AV,1,38429552,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-075600_B17_755,CANARSIE SEAVIEW AV,1,38429551,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-079400_B17_753,CANARSIE SEAVIEW AV,1,38429541,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-062500_B17_752,CROWN HEIGHTS EASTERN PKY,0,38429546,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-066300_B17_753,CROWN HEIGHTS EASTERN PKY,0,38429541,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-068700_B17_763,CROWN HEIGHTS EASTERN PKY,0,38429552,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-072300_B17_752,CROWN HEIGHTS EASTERN PKY,0,38429546,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-074700_B17_753,CROWN HEIGHTS EASTERN PKY,0,38429541,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-078500_B17_754,CROWN HEIGHTS EASTERN PKY,0,38429549,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-137900_B17_769,CANARSIE E 80 ST,1,38429562,B170994
B17,EN_P6-Weekday,EN_P6-Weekday-136400_B17_773,CANARSIE SEAVIEW AV,1,38429533,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-061200_B17_758,CROWN HEIGHTS EASTERN PKY,0,38429540,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-059900_B17_761,CROWN HEIGHTS EASTERN PKY,0,38429523,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-056900_B17_760,CROWN HEIGHTS EASTERN PKY,0,38429538,B171003
B17,EN_P6-Weekday,EN_P6-Weekday-080900_B17_764,CANARSIE SEAVIEW AV,1,38429558,B171004
B17,EN_P6-Weekday,EN_P6-Weekday-128800_B17_764,CROWN HEIGHTS EASTERN PKY,0,38429534,B171005
B17,EN_P6-Weekday,EN_P6-Weekday-130700_B17_766,CROWN HEIGHTS EASTERN PKY,0,38429528,B171003
B14,EN_P6-Weekday,EN_P6-Weekday-008000_B14_701,CROWN HEIGHTS UTICA AV,1,38429211,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-015000_B14_701,CROWN HEIGHTS UTICA AV,1,38429211,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-022000_B14_701,CROWN HEIGHTS UTICA AV,1,38429211,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-029000_B14_702,CROWN HEIGHTS UTICA AV,1,38429316,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-032000_B14_703,CROWN HEIGHTS UTICA AV,1,38429317,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-035000_B14_705,CROWN HEIGHTS UTICA AV,1,38429212,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-058500_B14_709,CROWN HEIGHTS UTICA AV,1,38429218,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-060500_B14_706,CROWN HEIGHTS UTICA AV,1,38429319,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-062500_B14_708,CROWN HEIGHTS UTICA AV,1,38429320,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-064500_B14_710,CROWN HEIGHTS UTICA AV,1,38429216,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-066500_B14_705,CROWN HEIGHTS UTICA AV,1,38429322,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-068500_B14_711,CROWN HEIGHTS UTICA AV,1,38429321,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-070500_B14_709,CROWN HEIGHTS UTICA AV,1,38429218,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-072500_B14_704,CROWN HEIGHTS UTICA AV,1,38429323,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-074500_B14_706,CROWN HEIGHTS UTICA AV,1,38429208,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-076500_B14_710,CROWN HEIGHTS UTICA AV,1,38429216,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-011700_B14_701,SPRING CREEK STANLEY AV POSTAL FAC,0,38429211,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-018700_B14_701,SPRING CREEK STANLEY AV POSTAL FAC,0,38429211,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-025700_B14_701,SPRING CREEK STANLEY AV POSTAL FAC,0,38429211,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-032700_B14_702,SPRING CREEK STANLEY AV POSTAL FAC,0,38429316,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-034800_B14_704,SPRING CREEK STANLEY AV POSTAL FAC,0,38429318,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-036800_B14_703,SPRING CREEK STANLEY AV POSTAL FAC,0,38429317,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-038800_B14_701,SPRING CREEK STANLEY AV POSTAL FAC,0,38429210,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-040800_B14_705,SPRING CREEK STANLEY AV POSTAL FAC,0,38429212,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-042800_B14_706,SPRING CREEK STANLEY AV POSTAL FAC,0,38429319,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-046800_B14_704,SPRING CREEK STANLEY AV POSTAL FAC,0,38429318,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-048800_B14_707,SPRING CREEK STANLEY AV POSTAL FAC,0,38429209,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-050800_B14_703,SPRING CREEK STANLEY AV POSTAL FAC,0,38429317,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-052800_B14_701,SPRING CREEK STANLEY AV POSTAL FAC,0,38429210,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-054800_B14_706,SPRING CREEK STANLEY AV POSTAL FAC,0,38429319,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-056800_B14_708,SPRING CREEK STANLEY AV POSTAL FAC,0,38429320,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-058800_B14_710,SPRING CREEK STANLEY AV POSTAL FAC,0,38429216,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-060800_B14_707,SPRING CREEK STANLEY AV POSTAL FAC,0,38429209,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-062800_B14_711,SPRING CREEK STANLEY AV POSTAL FAC,0,38429321,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-064800_B14_709,SPRING CREEK STANLEY AV POSTAL FAC,0,38429218,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-066800_B14_704,SPRING CREEK STANLEY AV POSTAL FAC,0,38429323,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-068800_B14_708,SPRING CREEK STANLEY AV POSTAL FAC,0,38429320,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-070800_B14_710,SPRING CREEK STANLEY AV POSTAL FAC,0,38429216,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-072800_B14_705,SPRING CREEK STANLEY AV POSTAL FAC,0,38429322,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-074800_B14_711,SPRING CREEK STANLEY AV POSTAL FAC,0,38429321,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-076800_B14_702,SPRING CREEK STANLEY AV POSTAL FAC,0,38429324,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-078800_B14_712,SPRING CREEK STANLEY AV POSTAL FAC,0,38429215,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-080800_B14_706,SPRING CREEK STANLEY AV POSTAL FAC,0,38429208,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-082800_B14_710,SPRING CREEK STANLEY AV POSTAL FAC,0,38429216,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-078500_B14_705,CROWN HEIGHTS UTICA AV,1,38429322,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-080500_B14_703,CROWN HEIGHTS UTICA AV,1,38429217,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-082500_B14_702,CROWN HEIGHTS UTICA AV,1,38429324,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-094000_B14_713,CROWN HEIGHTS UTICA AV,1,38429213,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-084500_B14_712,CROWN HEIGHTS UTICA AV,1,38429215,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-086500_B14_706,CROWN HEIGHTS UTICA AV,1,38429208,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-088500_B14_711,CROWN HEIGHTS UTICA AV,1,38429227,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-090500_B14_705,CROWN HEIGHTS UTICA AV,1,38429322,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-092500_B14_703,CROWN HEIGHTS UTICA AV,1,38429217,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-084800_B14_705,SPRING CREEK STANLEY AV POSTAL FAC,0,38429322,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-086800_B14_703,SPRING CREEK STANLEY AV POSTAL FAC,0,38429217,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-088800_B14_702,SPRING CREEK STANLEY AV POSTAL FAC,0,38429324,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-090800_B14_707,SPRING CREEK STANLEY AV POSTAL FAC,0,38429220,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-092800_B14_706,SPRING CREEK STANLEY AV POSTAL FAC,0,38429208,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-094800_B14_711,SPRING CREEK STANLEY AV POSTAL FAC,0,38429227,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-096300_B14_710,SPRING CREEK STANLEY AV POSTAL FAC,0,38429214,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-097800_B14_712,SPRING CREEK STANLEY AV POSTAL FAC,0,38429226,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-099300_B14_708,SPRING CREEK STANLEY AV POSTAL FAC,0,38429221,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-100800_B14_713,SPRING CREEK STANLEY AV POSTAL FAC,0,38429213,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-102300_B14_709,SPRING CREEK STANLEY AV POSTAL FAC,0,38429225,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-103800_B14_707,SPRING CREEK STANLEY AV POSTAL FAC,0,38429220,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-105300_B14_714,SPRING CREEK STANLEY AV POSTAL FAC,0,38429207,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-106800_B14_715,SPRING CREEK STANLEY AV POSTAL FAC,0,38429222,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-108300_B14_711,SPRING CREEK STANLEY AV POSTAL FAC,0,38429227,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-109800_B14_710,SPRING CREEK STANLEY AV POSTAL FAC,0,38429214,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-111300_B14_712,SPRING CREEK STANLEY AV POSTAL FAC,0,38429226,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-113300_B14_708,SPRING CREEK STANLEY AV POSTAL FAC,0,38429221,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-119400_B14_714,SPRING CREEK STANLEY AV POSTAL FAC,0,38429219,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-121400_B14_713,SPRING CREEK STANLEY AV POSTAL FAC,0,38429223,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-123400_B14_708,SPRING CREEK STANLEY AV POSTAL FAC,0,38429221,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-126000_B14_715,SPRING CREEK STANLEY AV POSTAL FAC,0,38429224,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-129000_B14_714,SPRING CREEK STANLEY AV POSTAL FAC,0,38429219,B140022
